Photo ID,Player,Set,Tags,Raw URL,Processed URL
53840721286,Julio Franco,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840721286,"[URL=""https://www.flickr.com/photos/tkraft24/53840721286""] photo[/URL]"
53838331347,Kenny Lofton,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53838331347,"[URL=""https://www.flickr.com/photos/tkraft24/53838331347""] photo[/URL]"
53839354584,Manny Ramirez,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839354584,"[URL=""https://www.flickr.com/photos/tkraft24/53839354584""] photo[/URL]"
53840221265,Omar Vizquel,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840221265,"[URL=""https://www.flickr.com/photos/tkraft24/53840221265""] photo[/URL]"
53840322853,Carlos Baerga,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840322853,"[URL=""https://www.flickr.com/photos/tkraft24/53840322853""] photo[/URL]"
54149749203,Carlos Delgado,1996 Leaf Signature Series Silver,(BLUEJAYS/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/54149749203,"[URL=""https://www.flickr.com/photos/tkraft24/54149749203""] photo[/URL]"
53856901270,Chad Ogea,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856901270,"[URL=""https://www.flickr.com/photos/tkraft24/53856901270""] photo[/URL]"
53840720731,Dennis Martinez,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840720731,"[URL=""https://www.flickr.com/photos/tkraft24/53840720731""] photo[/URL]"
53856899265,Greg Swindell,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS/ASTROS),https://www.flickr.com/photos/tkraft24/53856899265,"[URL=""https://www.flickr.com/photos/tkraft24/53856899265""] photo[/URL]"
53838190859,Jim Thome,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS/HOF),https://www.flickr.com/photos/tkraft24/53838190859,"[URL=""https://www.flickr.com/photos/tkraft24/53838190859""] photo[/URL]"
53855583147,Jose Mesa,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855583147,"[URL=""https://www.flickr.com/photos/tkraft24/53855583147""] photo[/URL]"
53856729083,Julian Tavarez,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856729083,"[URL=""https://www.flickr.com/photos/tkraft24/53856729083""] photo[/URL]"
53840721466,Julio Franco,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840721466,"[URL=""https://www.flickr.com/photos/tkraft24/53840721466""] photo[/URL]"
53838331337,Kenny Lofton,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53838331337,"[URL=""https://www.flickr.com/photos/tkraft24/53838331337""] photo[/URL]"
53839353909,Manny Ramirez,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839353909,"[URL=""https://www.flickr.com/photos/tkraft24/53839353909""] photo[/URL]"
53839778546,Omar Vizquel,1996 Leaf Signature Series Silver,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839778546,"[URL=""https://www.flickr.com/photos/tkraft24/53839778546""] photo[/URL]"
53971044904,Brian Giles,1996 Signature Rookies Old Judge,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53971044904,"[URL=""https://www.flickr.com/photos/tkraft24/53971044904""] photo[/URL]"
53838972827,Bartolo Colon,1997 Best Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53838972827,"[URL=""https://www.flickr.com/photos/tkraft24/53838972827""] photo[/URL]"
53839872566,Bartolo Colon,1997 Best Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839872566,"[URL=""https://www.flickr.com/photos/tkraft24/53839872566""] photo[/URL]"
53856901160,Richie Sexson,1997 Best Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856901160,"[URL=""https://www.flickr.com/photos/tkraft24/53856901160""] photo[/URL]"
53919291623,Richie Sexson,1997 Best Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53919291623,"[URL=""https://www.flickr.com/photos/tkraft24/53919291623""] photo[/URL]"
53749355072,Bobby Abreu,1997 Bowman Autograph,(ASTROS/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/53749355072,"[URL=""https://www.flickr.com/photos/tkraft24/53749355072""] photo[/URL]"
53674320358,Bobby Abreu,1997 Bowman Autograph Black Ink,(ASTROS/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/53674320358,"[URL=""https://www.flickr.com/photos/tkraft24/53674320358""] photo[/URL]"
53855582692,Richie Sexson,1997 Bowman Certified Black Ink Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855582692,"[URL=""https://www.flickr.com/photos/tkraft24/53855582692""] photo[/URL]"
53840132163,Bartolo Colon,1997 Bowman Certified Black Ink Autographs,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840132163,"[URL=""https://www.flickr.com/photos/tkraft24/53840132163""] photo[/URL]"
53856903165,Richie Sexson,1997 Bowman Certified Blue Ink Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856903165,"[URL=""https://www.flickr.com/photos/tkraft24/53856903165""] photo[/URL]"
53840125833,Bartolo Colon,1997 Bowman Certified Blue Ink Autographs,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840125833,"[URL=""https://www.flickr.com/photos/tkraft24/53840125833""] photo[/URL]"
53839866206,Bartolo Colon,1997 Bowman Certified Gold Ink Autographs,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839866206,"[URL=""https://www.flickr.com/photos/tkraft24/53839866206""] photo[/URL]"
53791792246,Mike Sweeney,1997 Donruss Signature Series,(ROYALS/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/53791792246,"[URL=""https://www.flickr.com/photos/tkraft24/53791792246""] photo[/URL]"
53966891828,Scott Rolen,1997 Donruss Signature Series,(PHILLIES/HOF/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/53966891828,"[URL=""https://www.flickr.com/photos/tkraft24/53966891828""] photo[/URL]"
53838972812,Bartolo Colon,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53838972812,"[URL=""https://www.flickr.com/photos/tkraft24/53838972812""] photo[/URL]"
53840310665,Bartolo Colon,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840310665,"[URL=""https://www.flickr.com/photos/tkraft24/53840310665""] photo[/URL]"
53855584357,Brian Giles,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855584357,"[URL=""https://www.flickr.com/photos/tkraft24/53855584357""] photo[/URL]"
54012478182,David Justice,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/54012478182,"[URL=""https://www.flickr.com/photos/tkraft24/54012478182""] photo[/URL]"
53855586727,Jaret Wright,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855586727,"[URL=""https://www.flickr.com/photos/tkraft24/53855586727""] photo[/URL]"
53838138542,Manny Ramirez,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53838138542,"[URL=""https://www.flickr.com/photos/tkraft24/53838138542""] photo[/URL]"
53840412564,Matt Williams,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840412564,"[URL=""https://www.flickr.com/photos/tkraft24/53840412564""] photo[/URL]"
53839970158,Sandy Alomar Jr,1997 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839970158,"[URL=""https://www.flickr.com/photos/tkraft24/53839970158""] photo[/URL]"
53839866346,Bartolo Colon,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53839866346,"[URL=""https://www.flickr.com/photos/tkraft24/53839866346""] photo[/URL]"
53856474191,Brian Giles,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856474191,"[URL=""https://www.flickr.com/photos/tkraft24/53856474191""] photo[/URL]"
53840061501,David Justice,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53840061501,"[URL=""https://www.flickr.com/photos/tkraft24/53840061501""] photo[/URL]"
53855583312,Jaret Wright,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53855583312,"[URL=""https://www.flickr.com/photos/tkraft24/53855583312""] photo[/URL]"
53836948492,Jim Thome,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53836948492,"[URL=""https://www.flickr.com/photos/tkraft24/53836948492""] photo[/URL]"
53838144822,Manny Ramirez,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53838144822,"[URL=""https://www.flickr.com/photos/tkraft24/53838144822""] photo[/URL]"
53840062201,Matt Williams,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53840062201,"[URL=""https://www.flickr.com/photos/tkraft24/53840062201""] photo[/URL]"
53839711266,Sandy Alomar Jr,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53839711266,"[URL=""https://www.flickr.com/photos/tkraft24/53839711266""] photo[/URL]"
53856727183,Trenidad Hubbard,1997 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856727183,"[URL=""https://www.flickr.com/photos/tkraft24/53856727183""] photo[/URL]"
53838972817,Bartolo Colon,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53838972817,"[URL=""https://www.flickr.com/photos/tkraft24/53838972817""] photo[/URL]"
53856726948,Brian Giles,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856726948,"[URL=""https://www.flickr.com/photos/tkraft24/53856726948""] photo[/URL]"
53840061736,David Justice,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53840061736,"[URL=""https://www.flickr.com/photos/tkraft24/53840061736""] photo[/URL]"
53856725678,Jaret Wright,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856725678,"[URL=""https://www.flickr.com/photos/tkraft24/53856725678""] photo[/URL]"
53839387189,Manny Ramirez,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53839387189,"[URL=""https://www.flickr.com/photos/tkraft24/53839387189""] photo[/URL]"
53839477645,Manny Ramirez,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53839477645,"[URL=""https://www.flickr.com/photos/tkraft24/53839477645""] photo[/URL]"
53839167182,Matt Williams,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53839167182,"[URL=""https://www.flickr.com/photos/tkraft24/53839167182""] photo[/URL]"
53838817727,Sandy Alomar Jr,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53838817727,"[URL=""https://www.flickr.com/photos/tkraft24/53838817727""] photo[/URL]"
53856843389,Trenidad Hubbard,1997 Donruss Signature Series Millennium Marks /1000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856843389,"[URL=""https://www.flickr.com/photos/tkraft24/53856843389""] photo[/URL]"
53838279210,Jim Thome,1997 Donruss Signature Series Millennium Marks /9000,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53838279210,"[URL=""https://www.flickr.com/photos/tkraft24/53838279210""] photo[/URL]"
53837203645,Larry Doby,1997 Donruss Signature Series Significant Signatures /2000,(AUTO/ONCARD/INDIANS/SN/HOF),https://www.flickr.com/photos/tkraft24/53837203645,"[URL=""https://www.flickr.com/photos/tkraft24/53837203645""] photo[/URL]"
54148607607,Andruw Jones,1997 Pinnacle Xpress Swing for the Fences,(BRAVES/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/54148607607,"[URL=""https://www.flickr.com/photos/tkraft24/54148607607""] photo[/URL]"
53835585888,Manny Ramirez,1997 Studio Portraits (IP Autograph),(AUTO/ONCARD/INDIANS/JSA),https://www.flickr.com/photos/tkraft24/53835585888,"[URL=""https://www.flickr.com/photos/tkraft24/53835585888""] photo[/URL]"
53836103205,Bob Feller,1997 Topps Stars Reprint,(AUTO/ONCARD/INDIANS/HOF),https://www.flickr.com/photos/tkraft24/53836103205,"[URL=""https://www.flickr.com/photos/tkraft24/53836103205""] photo[/URL]"
54149785264,Miguel Tejada,1998 Bowman Autograph,(ATHLETICS/AUTO/ONCARD),https://www.flickr.com/photos/tkraft24/54149785264,"[URL=""https://www.flickr.com/photos/tkraft24/54149785264""] photo[/URL]"
53856899870,Richie Sexson,1998 Bowman Blue Autographs,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856899870,"[URL=""https://www.flickr.com/photos/tkraft24/53856899870""] photo[/URL]"
53856726108,Richie Sexson,1998 Bowman Silver Autographs,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856726108,"[URL=""https://www.flickr.com/photos/tkraft24/53856726108""] photo[/URL]"
53856727023,Richie Sexson,1998 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856727023,"[URL=""https://www.flickr.com/photos/tkraft24/53856727023""] photo[/URL]"
53839711261,Sandy Alomar Jr,1998 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839711261,"[URL=""https://www.flickr.com/photos/tkraft24/53839711261""] photo[/URL]"
53856725723,Sean Casey,1998 Donruss Signature Series Autograph,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856725723,"[URL=""https://www.flickr.com/photos/tkraft24/53856725723""] photo[/URL]"
53855584482,Richie Sexson,1998 Donruss Signature Series Century Marks (missing SN),(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855584482,"[URL=""https://www.flickr.com/photos/tkraft24/53855584482""] photo[/URL]"
53840055989,Sandy Alomar Jr,1998 Donruss Signature Series Century Marks (missing SN),(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840055989,"[URL=""https://www.flickr.com/photos/tkraft24/53840055989""] photo[/URL]"
53856844444,Enrique Wilson,1998 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856844444,"[URL=""https://www.flickr.com/photos/tkraft24/53856844444""] photo[/URL]"
54149457696,Javy Lopez,1998 Donruss Signature Series Century Marks /100,(BRAVES/AUTO/ONCARD/SN),https://www.flickr.com/photos/tkraft24/54149457696,"[URL=""https://www.flickr.com/photos/tkraft24/54149457696""] photo[/URL]"
53856474201,Richie Sexson,1998 Donruss Signature Series Century Marks /100,(AUTO/ONCARD/INDIANS/SN),https://www.flickr.com/photos/tkraft24/53856474201,"[URL=""https://www.flickr.com/photos/tkraft24/53856474201""] photo[/URL]"
